mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
9.60882012049357,0.3738476785536993,0.46977488199869794,0.15452089536516533,0.9291538753149833,{'C': 0.9291538753149833},0.7086735088829531,0.7101936310248445,0.7107094807307149,0.7098588735461707,0.0008642307825905531,1
9.375961542129517,0.17467580871007907,0.49906055132548016,0.07985033825885764,0.009291538753149831,{'C': 0.009291538753149831},0.708633243486118,0.7101521305486767,0.7107465937364947,0.7098439892570965,0.0008898597686805789,2
