mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
38.532132625579834,0.5778897411827223,1.0484968821207683,0.24685054338558293,5,{'max_depth': 5},0.6933411482982481,0.6962640084310122,0.6964913404849702,0.6953654990714101,0.00143443763784292,2
184.80489452679953,1.0794507844476162,0.6959311167399088,0.07602737210880531,10,{'max_depth': 10},0.701620408870294,0.7028966845911208,0.7039821158078102,0.7028330697564084,0.0009652115657805164,1
452.5631329218547,1.9709182409216608,0.6934162775675455,0.018540219480028538,15,{'max_depth': 15},0.6771434936516268,0.6771267417000013,0.6790455283498902,0.6777719212338393,0.000900602195390069,3
