mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
729.7526691754659,2.538081919297899,0.25678785641988117,0.10410806431635798,0.9291538753149833,{'C': 0.9291538753149833},0.547558006279337,0.46274478437248534,0.4545557920800432,0.4882861942439552,0.04204462450904314,2
200.90425189336142,80.68242336971704,0.5859636465708414,0.24429516725373546,0.009291538753149831,{'C': 0.009291538753149831},0.5187455700783552,0.4674519041580703,0.5119989018971949,0.49939879204454013,0.022757154437080138,1
